firm_id,company,naics2,naics_full,n_estab,n_unknown,emp,max_estab_emp,round_500,round_100,single_site_large,many_estabs,no_sector,incomplete,review_keep,review_sector,review_emp,review_note
448964106,CHICAGO POLICE DEPT,,92212003,1,0.0,280.0,280,False,False,False,False,True,False,,,,
780615038,RAND MCNALLY,51,42512044,1,0.0,280.0,280,False,False,False,False,False,False,,,,
758537360,PORTILLO'S,72,72251117,4,0.0,279.0,200,False,False,False,False,False,False,,,,
548754035,UNCLE JULIO'S,72,72251117,31,0.0,277.0,75,False,False,False,False,False,False,,,,
458442415,AMERICAN LIBRARY ASSN,51,81392006,1,0.0,275.0,275,False,False,False,False,False,False,,,,
433486595,BASIS GLOBAL TECHNOLOGIES INC,51,54169068,2,0.0,274.0,271,False,False,False,False,False,False,,,,
230136293,GOLD EAGLE CO,32,32311156,1,0.0,270.0,270,False,False,False,False,False,False,,,,
448895144,MILLENNIUM HOTEL KNICKERBOCKER,71,72251117,1,0.0,270.0,270,False,False,False,False,False,False,,,,
150822039,ALZHEIMER'S ASSOCIATION,62,62412001,3,0.0,269.0,225,False,False,False,False,False,False,,,,
007501786,SUNTORY GLOBAL SPIRITS INC,31,42482003,3,0.0,267.0,260,False,False,False,False,False,False,,,,
896181807,TRUEBLUE OUTSOURCING SOLUTION,54,56132001,8,0.0,267.0,146,False,False,False,False,False,False,,,,
858758287,CRATE & BARREL,42,44211012,3,0.0,266.0,150,False,False,False,False,False,False,,,,
990154890,RML SPECIALTY HOSPITAL,62,62211002,1,0.0,265.0,265,False,False,False,False,False,False,,,,
817428397,EXIT STRATEGY REALTY,,53121003,3,0.0,265.0,260,False,False,False,False,True,False,,,,
153236104,CLAYCO INC,23,23611505,3,0.0,264.0,250,False,False,False,False,False,False,,,,
975052705,COOK COUNTY RECORDER,,92112007,1,0.0,262.0,262,False,False,False,False,True,False,,,,
949005607,BYLINE BANK,99,52211002,21,0.0,261.0,60,False,False,False,False,True,False,,,,
712436030,STANTEC,56,54133011,2,0.0,261.0,250,False,False,False,False,False,False,,,,
832533830,ZIEGLER CO INC,52,52393002,3,0.0,260.0,100,False,False,False,False,False,False,,,,
441363983,MORTON SALT INC,54,44529924,2,0.0,260.0,250,False,False,False,False,False,False,,,,
146123021,ALSCO INC,42,31499924,1,0.0,260.0,260,False,False,False,False,False,False,,,,
008698201,SOMERSET PLACE APARTMENTS,53,53111002,1,0.0,260.0,260,False,False,False,False,False,False,,,,
402836035,EPSTEIN,54,54141003,2,0.0,258.0,250,False,False,False,False,False,False,,,,
006518781,PERKINS & WILL,54,54131001,3,0.0,258.0,248,False,False,False,False,False,False,,,,
395177793,MARCUS EVANS LTD,54,51919019,3,0.0,258.0,250,False,False,False,False,False,False,,,,
452179021,PANDA EXPRESS,72,72251117,18,0.0,257.0,30,False,False,False,False,False,False,,,,
151577616,SCHURZ HIGH SCHOOL,,61111007,1,0.0,257.0,257,False,False,False,False,True,False,,,,
491353793,CULVER'S,72,72251117,8,0.0,256.0,90,False,False,False,False,False,False,,,,
209065606,HURON CONSULTING GROUP INC,62,54161401,2,0.0,254.0,250,False,False,False,False,False,False,,,,
151346095,BETHEL NEW LIFE INC,48,81311021,1,0.0,251.0,251,False,False,False,False,False,False,,,,
635388028,AMALGAMATED BANK OF CHICAGO,52,52211002,2,0.0,251.0,190,False,False,False,False,False,False,,,,
553529223,BSWIFT,52,51121005,1,0.0,250.0,250,False,False,False,False,False,False,,,,
593071095,CHICAGO BOARD OF PUBLIC HEALTH,62,92312001,1,0.0,250.0,250,False,False,False,False,False,False,,,,
949005573,TFORCE FREIGHT,48,48423017,1,0.0,250.0,250,False,False,False,False,False,False,,,,
151260676,UHLICH CHILDREN'S HOME,62,62441003,1,0.0,250.0,250,False,False,False,False,False,False,,,,
820021061,GIBSONS BAR & STEAKHOUSE,72,72251117,1,0.0,250.0,250,False,False,False,False,False,False,,,,
008290355,OLD DOMINION,48,48423017,1,0.0,250.0,250,False,False,False,False,False,False,,,,
975051715,COOK COUNTY HIGHWAY DEPT,92,23731004,1,0.0,250.0,250,False,False,False,False,False,False,,,,
669864019,KCURA CORP,,54151105,1,0.0,250.0,250,False,False,False,False,True,False,,,,
820496941,ELI'S CHEESECAKE,31,31181102,1,0.0,250.0,250,False,False,False,False,False,False,,,,
448872242,COOK COUNTY PUBLIC DEFENDER,,92213002,1,0.0,250.0,250,False,False,False,False,True,False,,,,
741422468,WFLD CHANNEL 32,,51512001,1,0.0,250.0,250,False,False,False,False,True,False,,,,
402475531,ROBERT J SEMRAD & ASSOC LLC,54,54119906,1,0.0,250.0,250,False,False,False,False,False,False,,,,
669878324,SOL SIMPLE,,42449030,1,0.0,250.0,250,False,False,False,False,True,False,,,,
402848469,LINCOLN PARK HIGH SCHOOL,,61111007,1,0.0,250.0,250,False,False,False,False,True,False,,,,
835334203,STEPHEN M PARLIER-MORGAN STNLY,52,52311002,1,0.0,250.0,250,False,False,False,False,False,False,,,,
459364568,USA VEIN CLINICS,62,62149301,5,0.0,250.0,50,False,False,False,False,False,False,,,,
749080661,FIVE STAR LAUNDRY-CHICAGO LLC,81,81232019,1,0.0,250.0,250,False,False,False,False,False,False,,,,
151615838,CJE SENIORLIFE,62,52421001,1,0.0,250.0,250,False,False,False,False,False,False,,,,
230003592,UNITED WAY-METRO CHICAGO,81,62419012,1,0.0,250.0,250,False,False,False,False,False,False,,,,
151369220,THEODORE ROOSEVELT HIGH SCHOOL,,61111007,1,0.0,250.0,250,False,False,False,False,True,False,,,,
421784207,CHICAGO BOARD-ELECTION,92,92119001,1,0.0,250.0,250,False,False,False,False,False,False,,,,
151703428,WILLIAM J BOGAN HIGH SCHOOL,,61111007,1,0.0,250.0,250,False,False,False,False,True,False,,,,
820638781,WILLIAM HOWARD TAFT HIGH SCH,,61111007,1,0.0,250.0,250,False,False,False,False,True,False,,,,
151710951,CENTERS FOR NEW HORIZONS INC,62,62419011,1,0.0,250.0,250,False,False,False,False,False,False,,,,
247376916,BELMONT HOME DECOR,54,44229101,1,0.0,250.0,250,False,False,False,False,False,False,,,,
736479471,TOOTSIE ROLL IND,42,31135201,1,0.0,250.0,250,False,False,False,False,False,False,,,,
406444539,CANNONDESIGN,54,54131013,1,0.0,250.0,250,False,False,False,False,False,False,,,,
746258145,SPACES-LINCOLN PARK-CHICAGO,,53121003,1,0.0,250.0,250,False,False,False,False,True,False,,,,
